ApplicantIncome,CoapplicantIncome,LoanAmount,Credit_History,Dependents,Property_Area,Loan_Status
78624,90947,3341257,1,3,Urban,1
16311,90947,128912,1,3,Urban,1
35822,90947,794433,0,0,Rural,0
92151,0,1115260,1,0,Semiurban,1
22736,0,5734291,1,0,Urban,0
92828,0,1666949,1,3,Semiurban,1
160270,0,536578,0,2,Urban,0
81159,90947,5345358,1,1,Semiurban,1
186456,90947,3996867,1,0,Urban,1
53833,90947,1519708,1,1,Urban,1
145654,0,1232165,1,0,Rural,1
88950,90947,2502860,1,3,Semiurban,1
40528,90947,2431267,0,1,Semiurban,0
33290,90947,5119157,1,0,Semiurban,1
98080,90947,6806548,1,0,Semiurban,1
198008,0,1159857,1,1,Rural,1
168442,0,6704894,1,2,Semiurban,1
109745,0,1233619,0,3,Rural,0
136025,0,1460919,1,0,Rural,1
103865,0,1694015,1,0,Rural,1
79517,0,6408728,0,1,Rural,0
184789,0,441364,1,3,Semiurban,1
25452,90947,5869161,1,2,Semiurban,1
56546,0,2029250,1,3,Rural,1
34253,90947,3136813,1,0,Urban,1
92304,90947,2452062,0,1,Rural,1
116027,90947,5888420,1,0,Semiurban,1
30590,90947,6525787,1,0,Urban,1
115079,90947,3437506,1,1,Rural,1
167176,90947,1367441,1,0,Rural,1
71659,90947,3639312,1,0,Rural,1
64764,90947,1932284,1,0,Semiurban,1
26802,90947,4439874,0,2,Rural,0
189609,90947,6251109,1,2,Urban,1
129380,0,5439595,1,1,Rural,1
38761,90947,2729686,1,0,Semiurban,1
65555,0,1332611,0,3,Semiurban,0
96930,0,4156752,1,3,Semiurban,1
148069,90947,1941795,1,2,Urban,1
121086,90947,2278676,1,3,Rural,1
170218,0,5991251,0,1,Semiurban,0
56723,0,925356,1,0,Semiurban,0
19646,90947,903292,0,1,Semiurban,0
61906,90947,4140656,0,0,Urban,0
194864,0,2544798,1,1,Semiurban,1
74214,0,151200,1,2,Rural,1
114058,0,5230322,0,2,Urban,0
34539,90947,1389974,1,0,Rural,1
56296,90947,3191394,1,0,Rural,1
105166,90947,6140335,1,2,Rural,1
157656,0,548352,1,0,Semiurban,1
117507,90947,3445082,1,0,Semiurban,1
169450,0,4301567,1,0,Rural,1
182261,90947,1787296,1,0,Rural,1
185392,90947,2618909,1,0,Urban,1
176499,90947,1716139,1,0,Semiurban,1
175292,90947,5789058,1,3,Urban,1
192785,0,4611890,1,0,Semiurban,1
36329,0,553865,1,1,Rural,1
167040,90947,6664547,1,3,Rural,1
138701,90947,2025186,1,0,Rural,1
117472,0,455681,1,0,Urban,1
59122,90947,5624541,1,0,Semiurban,1
107013,0,4333148,0,0,Urban,0
17867,90947,4975958,0,1,Rural,0
130135,90947,3956405,1,0,Semiurban,1
22402,0,4238026,1,0,Semiurban,0
175323,90947,331829,1,0,Urban,1
51055,90947,1870783,1,0,Urban,1
97085,90947,2564763,1,3,Rural,1
162889,90947,1713939,0,1,Urban,0
30420,90947,5777170,1,0,Urban,1
33203,90947,4404110,1,1,Rural,1
19165,0,4687379,1,2,Rural,1
17232,0,2355129,1,3,Urban,0
193302,0,4462449,1,2,Urban,1
41249,90947,1233559,0,2,Urban,0
178979,0,1345918,0,0,Rural,0
133022,90947,1518640,0,0,Urban,0
112879,90947,3803373,1,0,Rural,1
189410,90947,6993054,1,0,Urban,1
41079,0,732136,1,3,Semiurban,1
140915,90947,4499418,1,2,Urban,1
61991,0,6631046,0,1,Rural,0
174907,0,1441858,1,2,Semiurban,1
77789,0,554592,1,0,Urban,1
113022,0,4565695,1,3,Semiurban,1
121697,90947,4771304,1,0,Rural,1
166641,90947,2530029,1,0,Urban,1
192121,0,4213506,1,1,Urban,1
145792,0,1413341,1,0,Semiurban,1
27873,90947,5580590,0,1,Rural,0
32853,0,6765489,1,3,Semiurban,1
52664,0,3790461,1,0,Urban,1
130673,0,6242929,1,3,Urban,1
40252,0,1933932,1,0,Rural,1
183588,90947,3942921,1,0,Rural,1
62461,90947,4813121,0,1,Semiurban,0
154101,90947,6999228,1,0,Rural,1
67201,0,3355872,1,0,Urban,1
16889,90947,2472757,1,3,Urban,1
49596,0,4802535,1,0,Urban,0
63146,90947,1565371,1,2,Urban,1
95705,90947,6193623,0,3,Semiurban,0
104301,90947,4546728,1,0,Semiurban,1
159799,90947,2670951,1,1,Urban,1
36134,0,782298,0,1,Urban,0
112989,0,2035467,1,0,Semiurban,1
28675,90947,4607306,1,0,Semiurban,1
147431,90947,2001726,1,1,Rural,1
178924,90947,2806008,1,2,Urban,1
198399,0,3168428,1,0,Rural,1
147213,90947,3117605,1,1,Urban,1
196285,0,3263992,1,0,Rural,0
183071,0,2661723,1,1,Urban,1
72419,90947,410558,1,3,Urban,1
54206,90947,2924001,1,0,Semiurban,1
31699,0,389967,1,0,Rural,1
171144,0,3678424,1,0,Rural,1
73299,0,3948726,0,3,Rural,0
171268,0,980691,0,2,Urban,0
84175,90947,4590286,1,3,Urban,1
128657,0,4254297,1,2,Rural,1
121513,0,703338,1,0,Semiurban,1
68679,90947,4940713,1,2,Urban,0
40191,90947,5902473,1,3,Rural,1
15148,90947,5593582,1,3,Rural,1
101234,0,269001,0,1,Urban,0
152221,0,1665609,1,0,Rural,1
171318,90947,4998980,1,0,Rural,1
133369,90947,3914645,1,0,Semiurban,1
71134,90947,6102313,1,0,Semiurban,1
155282,0,6976494,1,0,Semiurban,0
99862,0,2167755,0,0,Urban,0
26324,0,6520051,1,0,Semiurban,0
86541,0,6198108,1,0,Rural,0
25307,0,1385258,1,3,Rural,1
102480,0,5783864,1,2,Semiurban,1
191380,90947,3090257,1,0,Rural,1
142804,90947,2304606,1,0,Rural,1
97803,0,4860810,1,1,Semiurban,1
132359,90947,816870,1,1,Semiurban,1
139432,90947,1182424,1,2,Urban,1
174388,0,3168285,1,0,Urban,1
36570,90947,3654065,1,1,Semiurban,1
102866,90947,3888636,1,1,Urban,1
181402,90947,370674,1,2,Urban,1
131589,90947,3648504,0,0,Semiurban,0
91781,90947,2489764,1,0,Rural,1
105266,0,1079691,1,0,Urban,1
124389,90947,207451,1,0,Urban,1
48155,0,2245148,0,0,Urban,0
31387,0,601419,0,0,Urban,1
148499,90947,4814384,1,1,Urban,1
172386,90947,5578140,1,0,Semiurban,1
163490,90947,3492830,0,3,Rural,0
130403,0,3709607,0,3,Rural,0
170342,90947,125054,1,0,Semiurban,1
21328,0,5283005,1,1,Rural,0
16902,0,252225,0,0,Semiurban,0
32305,90947,3790419,1,0,Semiurban,1
15693,90947,1447456,1,1,Urban,1
128151,90947,4445996,0,0,Urban,0
56626,0,4916572,1,0,Semiurban,0
111730,90947,4583960,1,1,Rural,1
195325,0,1067964,1,3,Rural,1
37197,90947,4453967,1,1,Urban,1
191385,90947,525403,1,1,Urban,1
64110,0,3385439,1,1,Urban,0
47839,90947,1005708,1,0,Rural,1
116353,0,4702623,1,0,Rural,1
51671,90947,2074034,1,0,Urban,1
22408,0,6982221,1,2,Rural,1
175320,90947,4569687,1,1,Semiurban,1
137644,0,2277419,1,0,Rural,1
65585,90947,5912537,1,0,Rural,1
102466,90947,556335,1,0,Rural,1
70000,90947,491731,1,3,Urban,1
155966,90947,964437,1,2,Rural,1
53415,90947,4647441,1,0,Urban,1
87226,0,5723000,1,0,Rural,0
29102,90947,5610336,0,3,Urban,0
83747,90947,3355518,1,0,Urban,1
39303,90947,5919611,1,1,Rural,1
162763,0,2472020,1,1,Urban,1
159146,90947,4849583,1,1,Rural,1
156153,90947,4671381,1,0,Semiurban,1
25173,90947,1830227,1,0,Rural,1
127242,0,6615191,1,3,Urban,1
139042,0,1467166,1,0,Rural,1
114169,90947,4449058,1,0,Urban,1
46812,0,5004838,1,0,Urban,0
23344,0,1309340,1,0,Rural,1
169071,0,6734423,1,0,Rural,1
34095,0,867579,1,0,Semiurban,1
15617,0,1143684,1,0,Rural,0
189369,90947,1242243,1,0,Semiurban,1
90246,90947,5980098,1,2,Urban,1
84457,0,6130376,1,0,Rural,0
160291,90947,1904778,0,0,Semiurban,0
16614,0,2705201,1,0,Semiurban,0
69382,0,4137368,1,0,Urban,1
153507,90947,3044082,0,0,Rural,0
145460,90947,132535,1,1,Semiurban,1
33908,90947,6630915,1,0,Semiurban,1
198955,0,6672005,1,1,Rural,1
63462,90947,998059,1,1,Rural,1
37914,90947,4697392,1,2,Urban,1
116711,90947,1647422,1,1,Semiurban,1
190932,0,5363082,1,0,Semiurban,1
95338,90947,2670406,1,3,Rural,1
16264,90947,870446,1,2,Rural,1
35707,90947,6574899,1,0,Urban,1
33069,90947,3594067,0,1,Rural,0
73318,90947,6546897,0,1,Semiurban,0
101088,90947,671076,1,1,Semiurban,1
60051,90947,1133412,1,2,Urban,1
65704,0,5961348,1,1,Urban,0
157593,0,3970814,1,3,Urban,1
117622,90947,1984499,1,2,Rural,1
86181,0,6189936,0,0,Rural,0
162940,90947,1345884,1,1,Rural,1
144283,90947,6506735,1,0,Urban,1
69956,0,3534473,1,0,Urban,1
90966,90947,281345,1,0,Semiurban,1
93380,0,5762133,0,0,Rural,0
40557,0,939390,1,3,Urban,1
54127,90947,1968125,1,3,Semiurban,1
112579,90947,5398556,1,0,Semiurban,1
25385,90947,6238325,1,2,Rural,0
54665,0,3801603,0,0,Urban,0
120653,90947,3987340,1,2,Semiurban,1
63619,90947,3918384,1,0,Urban,1
151320,90947,1847356,1,1,Rural,0
17612,0,1428407,1,2,Semiurban,1
133479,90947,1621674,1,1,Urban,1
79205,0,6238451,1,3,Rural,0
28344,90947,1166514,1,1,Urban,1
42014,0,5565737,1,3,Rural,1
56042,90947,6074860,1,0,Urban,1
175196,0,6149302,1,2,Urban,1
38984,90947,6587340,1,1,Urban,1
172335,90947,2393742,1,0,Rural,1
92302,90947,2307143,1,3,Urban,1
148061,90947,5618930,1,0,Rural,1
70160,90947,6837476,1,0,Semiurban,1
122915,0,5915016,1,1,Urban,1
60757,0,2344790,1,0,Rural,1
56811,0,6059209,1,0,Rural,0
40035,90947,6814156,1,0,Rural,1
120789,90947,1432178,1,0,Urban,1
126933,0,1137633,1,0,Urban,1
172259,0,2925547,1,0,Semiurban,1
119613,0,2811878,1,3,Semiurban,1
185128,0,3539022,1,0,Semiurban,1
25761,90947,1727400,1,0,Rural,1
67906,90947,1353255,1,2,Urban,1
190392,0,4342592,1,3,Semiurban,1
141583,90947,5331293,0,0,Semiurban,0
166963,90947,1437007,1,0,Urban,1
74244,90947,978030,1,0,Rural,1
78355,90947,1945592,1,0,Rural,1
194117,90947,3724874,1,2,Semiurban,0
133181,0,1100117,1,0,Urban,1
84669,90947,1910870,0,2,Rural,0
96428,90947,2685033,1,1,Urban,1
140846,0,3823670,1,0,Semiurban,1
176952,90947,5937738,1,3,Rural,1
42891,90947,1360997,1,0,Semiurban,1
100034,0,3775337,1,0,Urban,1
181005,90947,425009,1,3,Urban,1
165109,0,884105,0,1,Urban,0
57465,0,6262366,1,0,Rural,0
103314,0,2478838,1,1,Urban,1
105943,90947,6674281,1,0,Semiurban,1
177940,0,1312302,1,0,Semiurban,1
73916,90947,2591660,1,0,Urban,1
194790,90947,5840076,1,2,Semiurban,1
153742,0,3828279,1,3,Urban,1
164488,0,5449989,1,2,Semiurban,1
98177,0,4176685,1,1,Rural,1
168672,0,5239036,0,2,Rural,0
161794,90947,4470802,1,3,Rural,1
20281,0,2769403,1,0,Semiurban,0
44955,90947,4980593,1,3,Semiurban,1
177267,90947,1837381,1,3,Rural,1
31720,90947,4613510,1,0,Rural,1
151680,90947,1057843,1,2,Urban,1
29027,0,1741229,1,0,Semiurban,1
183132,0,4600493,1,0,Rural,1
32378,0,4263759,0,2,Rural,0
92029,90947,5555791,1,3,Rural,1
129662,90947,5944832,1,3,Semiurban,1
146171,0,4143766,1,1,Urban,1
62709,90947,2692637,1,2,Semiurban,1
99030,90947,4465948,1,0,Urban,1
73701,0,6401252,1,0,Rural,0
130708,90947,794715,1,3,Urban,1
199001,90947,2983021,1,0,Semiurban,1
115635,0,1597520,1,2,Rural,1
129452,90947,4849867,1,1,Rural,1
74086,90947,5463672,1,3,Rural,1
105093,0,5219024,1,0,Urban,1
61678,90947,6393520,1,0,Urban,1
126905,0,5162404,1,0,Rural,1
20889,90947,4304694,1,2,Rural,1
138563,90947,2672603,1,2,Urban,1
191878,90947,1781727,1,0,Urban,1
77891,0,4615839,1,3,Urban,0
115339,0,4631381,1,0,Rural,1
34763,0,2987670,1,0,Semiurban,0
155909,0,2431196,1,3,Urban,1
43548,90947,624681,0,0,Rural,0
150314,90947,1717833,1,3,Rural,1
92725,90947,5253161,1,3,Semiurban,1
66580,0,3528796,1,0,Rural,1
34571,90947,1832200,1,0,Urban,0
41064,90947,2791445,1,0,Semiurban,1
196067,90947,4469029,1,3,Rural,1
63071,90947,6988653,1,1,Semiurban,1
100198,90947,1464840,1,1,Rural,1
87801,90947,6876430,0,2,Rural,0
177843,90947,4181378,1,0,Semiurban,1
174956,90947,4465509,1,0,Urban,1
168524,0,665024,1,1,Semiurban,1
70952,0,2171086,1,1,Urban,1
71052,0,4381784,1,3,Rural,1
99215,90947,1635834,1,0,Urban,1
73857,90947,5452930,1,0,Rural,1
99817,0,2911408,1,0,Rural,1
176303,0,251302,1,0,Rural,1
18927,0,2261027,1,1,Rural,1
22499,0,1773123,1,3,Semiurban,1
91736,0,3673917,1,0,Semiurban,1
34491,0,6378476,1,1,Urban,0
43575,0,1842456,1,0,Semiurban,1
137052,0,6042932,1,0,Urban,1
181071,90947,2552783,0,3,Rural,0
70993,0,404060,1,1,Rural,1
123043,0,990089,0,3,Semiurban,0
163724,90947,1674732,1,3,Rural,1
139389,0,2546266,0,1,Urban,0
52459,90947,5520403,1,2,Urban,0
171496,0,5090877,1,1,Semiurban,1
54530,90947,1542552,1,0,Rural,1
131562,0,6883878,0,0,Urban,0
146673,90947,2702207,1,0,Semiurban,1
103179,0,6794128,1,0,Urban,0
120348,90947,430605,1,1,Urban,1
92929,90947,2155065,0,0,Urban,0
101700,0,493787,1,0,Urban,1
71664,0,5012927,1,0,Urban,0
172060,0,2178743,1,0,Rural,1
91578,90947,3616579,1,0,Urban,1
128973,90947,972153,1,0,Urban,1
68372,90947,941474,0,0,Semiurban,0
154497,0,1367245,1,0,Urban,1
78479,90947,5200307,1,2,Urban,1
61285,0,1905598,1,3,Semiurban,1
78720,90947,5288999,1,3,Rural,1
169230,90947,6798646,1,0,Urban,1
99728,90947,3074537,1,2,Semiurban,1
180075,90947,4597978,1,0,Rural,1
194079,0,4720597,1,2,Rural,0
55955,90947,815670,1,0,Rural,1
197746,90947,790267,1,3,Semiurban,1
30032,0,2192510,1,3,Rural,0
127111,90947,3159830,1,0,Urban,0
126430,0,869346,1,2,Rural,1
39993,0,2437686,1,3,Semiurban,0
31936,90947,3901510,1,3,Urban,1
186540,0,2335846,1,0,Semiurban,1
167649,0,5284670,1,0,Semiurban,1
109002,90947,5969128,1,0,Rural,1
135780,0,4095763,1,1,Urban,1
154794,0,1111092,1,1,Semiurban,1
45469,90947,4062577,1,1,Semiurban,1
95910,90947,1256278,0,1,Semiurban,0
127237,90947,704334,1,0,Rural,1
58131,0,2748107,1,1,Rural,1
18089,0,429190,1,2,Rural,1
21227,0,4431002,1,3,Urban,0
150872,0,1556610,1,0,Urban,1
124755,0,6388029,0,0,Rural,0
95239,90947,5652322,1,0,Semiurban,0
170345,90947,5123090,1,2,Urban,0
37921,0,3779026,1,0,Semiurban,0
17067,0,1480133,1,2,Rural,0
172671,90947,4242528,1,3,Rural,1
181244,0,4945593,1,3,Urban,1
80338,0,3853324,1,0,Rural,1
169773,0,6488059,0,2,Semiurban,0
142811,0,4926250,1,2,Rural,1
61674,90947,3973733,1,3,Urban,1
177204,0,3107858,1,0,Semiurban,1
198097,0,4812510,1,2,Semiurban,1
160465,90947,3635857,1,1,Semiurban,1
128717,90947,3028854,1,1,Urban,1
102400,90947,5022880,0,0,Rural,0
64868,0,3097909,1,0,Urban,1
44094,90947,465000,0,1,Rural,0
57040,0,3651522,1,0,Urban,1
129267,0,1754332,1,0,Semiurban,1
119733,0,1138471,1,0,Semiurban,1
137293,90947,3741261,1,3,Rural,1
100521,90947,5401502,1,0,Urban,1
84373,90947,5130629,1,1,Urban,1
39656,0,5755400,1,0,Semiurban,0
197652,90947,2806851,1,0,Rural,1
136525,90947,2809058,1,3,Urban,1
104950,90947,4416902,1,3,Semiurban,1
100915,90947,6313020,1,1,Urban,1
83231,0,815565,1,1,Semiurban,1
150583,90947,2495057,1,3,Semiurban,1
42242,0,1812069,1,3,Rural,1
120333,90947,1721215,1,0,Semiurban,1
96877,0,1196997,1,2,Semiurban,1
35263,90947,3787850,1,1,Urban,1
84298,90947,3357109,1,0,Urban,1
175302,90947,6419537,1,3,Urban,1
179062,90947,5150403,0,0,Semiurban,0
29450,0,6602750,1,0,Semiurban,1
160733,90947,796438,1,1,Urban,1
103259,0,6518822,1,3,Rural,1
163470,90947,2767452,1,2,Semiurban,1
179858,90947,1320763,1,0,Rural,1
33680,90947,3480585,1,0,Rural,1
177241,0,2279246,0,3,Rural,0
42701,90947,463749,1,2,Rural,1
69925,90947,4819272,0,3,Rural,0
177536,90947,4869054,0,0,Semiurban,0
20269,0,1825400,1,0,Urban,0
157391,90947,5825796,1,1,Urban,1
119657,0,6442157,1,0,Rural,1
150483,90947,6928150,1,0,Urban,1
90314,90947,3485113,1,0,Rural,1
85031,90947,2049050,1,0,Rural,1
188547,90947,6684586,1,2,Semiurban,1
36631,0,6765952,1,3,Urban,1
39453,90947,5046209,1,1,Urban,1
27618,90947,4673545,1,1,Urban,1
191232,90947,899248,1,1,Semiurban,1
116596,0,2596426,1,3,Rural,1
22224,90947,2376556,1,0,Semiurban,1
129215,0,6677995,1,1,Rural,1
197304,0,6792916,0,1,Urban,0
171832,90947,1175447,1,1,Rural,1
71291,0,264507,1,0,Semiurban,1
33496,90947,4187730,1,0,Urban,1
50915,90947,4514540,1,2,Semiurban,1
189529,0,1451632,1,0,Rural,1
184891,90947,3735669,1,2,Semiurban,1
140911,90947,3203473,1,0,Rural,1
63874,0,5771305,1,3,Urban,1
155213,0,1789109,1,0,Semiurban,1
166985,90947,4002447,0,1,Semiurban,0
127562,90947,1305933,1,3,Semiurban,1
171273,90947,6080478,1,3,Rural,1
120779,90947,2087175,1,0,Semiurban,1
112262,90947,2977130,1,0,Urban,1
80940,90947,4795739,1,0,Urban,1
151827,0,2538898,1,2,Rural,1
125365,90947,5728343,1,3,Rural,0
170790,0,5685782,1,1,Rural,1
117024,0,4688676,1,3,Semiurban,1
34190,90947,6450878,1,0,Semiurban,1
117471,90947,2787906,0,2,Urban,0
142382,90947,1678296,1,2,Semiurban,1
147890,90947,6395571,1,3,Semiurban,1
52417,0,3570110,1,0,Rural,1
102303,90947,3231676,1,0,Semiurban,1
92020,0,116337,0,0,Semiurban,0
73122,90947,4946402,1,0,Rural,1
180780,90947,2224681,1,0,Rural,1
176522,90947,6941874,1,0,Rural,0
114371,0,6488324,0,0,Urban,0
179829,90947,4328367,1,2,Semiurban,1
89016,90947,4449840,1,1,Rural,0
71898,90947,6260523,1,0,Urban,1
119447,90947,4539140,1,0,Urban,1
175524,90947,6807708,1,0,Urban,1
83643,0,1507326,1,0,Semiurban,1
117937,0,3626050,1,0,Rural,1
163630,0,232686,1,1,Semiurban,1
106271,0,264501,0,0,Rural,0
188837,90947,6764895,1,0,Rural,1
63407,0,6291277,1,1,Semiurban,1
61454,0,6931511,0,3,Rural,0
34921,90947,4358174,1,0,Urban,1
38975,0,5244828,1,2,Rural,0
55548,90947,3446766,1,1,Semiurban,1
141445,90947,2040166,1,0,Rural,1
65840,90947,928482,1,1,Semiurban,1
194317,90947,6430939,1,1,Urban,1
97563,90947,6336212,1,0,Rural,1
134034,0,3383154,1,1,Semiurban,1
45292,90947,5059328,1,1,Urban,1
37227,90947,6743323,0,0,Semiurban,0
104964,90947,1795219,1,0,Semiurban,1
92928,90947,3724618,1,2,Urban,1
128488,90947,356561,1,0,Urban,1
112320,90947,3258758,1,0,Urban,1
66771,90947,4406563,1,0,Rural,1
172270,0,4935466,1,0,Rural,1
140396,90947,3154569,1,0,Urban,1
195778,90947,5976116,1,0,Urban,1
21069,0,1252180,1,0,Rural,1
98763,90947,4696182,1,0,Rural,1
97452,90947,5414877,1,3,Semiurban,1
121135,90947,4361561,1,2,Rural,1
113937,0,5880723,1,0,Rural,1
175247,0,1450827,1,0,Urban,1
168259,90947,359745,1,3,Rural,1
99100,90947,5182411,0,0,Rural,0
32340,90947,620590,1,0,Rural,1
92189,90947,5118365,1,1,Semiurban,1
34440,90947,4661046,1,1,Semiurban,1
134170,90947,553628,1,2,Urban,1
190680,90947,3506412,1,1,Rural,1
19209,90947,1367006,1,2,Rural,1
116961,90947,4945356,1,1,Semiurban,1
114230,0,4719013,1,0,Rural,1
133525,0,2762570,1,2,Semiurban,1
69002,0,4688755,1,0,Semiurban,1
70410,90947,6296055,1,0,Urban,1
56254,90947,4099739,1,0,Rural,1
139283,0,156428,1,3,Rural,1
81151,0,5383583,1,0,Semiurban,0
164039,0,3507051,1,0,Rural,1
156391,90947,3876585,1,1,Semiurban,1
106162,0,6023158,1,2,Urban,1
51623,0,4519200,1,0,Rural,0
51275,0,1953339,1,0,Urban,1
134037,90947,5962978,1,0,Rural,1
69659,0,4590179,1,1,Rural,1
62476,90947,415748,1,2,Rural,1
92237,90947,5874481,0,3,Rural,0
20256,90947,4599312,1,3,Semiurban,1
149296,90947,628610,1,0,Rural,1
31603,90947,6663936,1,3,Rural,0
167593,0,661949,1,1,Rural,1
95299,90947,4230770,0,0,Rural,0
44513,90947,6122836,0,0,Urban,0
16200,90947,1575917,1,1,Rural,1
135301,90947,6581907,1,0,Rural,1
86370,90947,2885890,1,0,Urban,1
95374,90947,5298210,1,1,Semiurban,1
128261,0,3319918,1,0,Rural,1
48472,0,975704,1,2,Urban,1
117352,90947,4783895,1,0,Semiurban,1
175383,90947,5612132,1,1,Rural,1
74104,90947,5576453,1,0,Rural,1
168857,0,3057164,1,3,Urban,1
50219,90947,2225428,1,3,Urban,1
16247,90947,1223371,1,3,Rural,1
195994,0,2170514,1,0,Rural,1
99515,90947,1639475,1,1,Rural,1
84892,0,3512560,1,0,Semiurban,1
112555,0,3597170,1,2,Semiurban,1
191898,0,1399210,1,2,Semiurban,1
182267,90947,6766645,1,0,Urban,1
148445,90947,5435601,1,0,Rural,1
124542,90947,2740875,1,3,Rural,1
156911,90947,6509415,1,1,Rural,1
72215,90947,1442195,0,0,Semiurban,0
100294,90947,1533537,1,3,Semiurban,1
177917,90947,4533758,1,0,Rural,1
124860,90947,5025114,1,0,Urban,1
68861,90947,2022071,1,0,Rural,1
108546,90947,2053895,1,2,Semiurban,1
163524,90947,5526585,1,3,Semiurban,1
95329,0,3475547,1,0,Urban,1
56481,90947,4862739,1,0,Semiurban,1
156543,90947,6125703,1,1,Semiurban,1
168320,0,3730916,0,1,Urban,0
53366,90947,4495890,1,0,Semiurban,1
139842,90947,2455098,1,1,Semiurban,1
69614,0,3664684,1,3,Rural,1
164771,0,6899574,1,0,Semiurban,1
56708,90947,2259081,1,2,Urban,1
171539,90947,6477947,0,0,Urban,0
190404,90947,4981264,0,0,Rural,0
31256,90947,3322426,1,1,Semiurban,1
189745,90947,4085417,1,3,Urban,1
91117,90947,2929693,1,3,Urban,1
191234,90947,1234784,1,0,Semiurban,1
142134,0,6044656,1,0,Urban,1
165881,0,1096427,1,0,Urban,1
124002,0,6215816,1,0,Semiurban,1
47643,0,6757562,1,0,Urban,1
70367,90947,3422883,1,2,Semiurban,1
148752,90947,958166,1,1,Rural,1
107888,90947,5713978,1,0,Rural,1
36086,90947,1493293,1,1,Urban,1
67400,0,593051,1,0,Rural,1
75739,0,3632357,1,3,Semiurban,1
172027,0,1163691,1,0,Urban,1
19038,0,2206947,1,0,Semiurban,0
90145,90947,6886663,0,0,Rural,0
80795,0,272496,1,0,Semiurban,1
31660,90947,4661242,1,0,Urban,1
187841,90947,5969886,0,0,Urban,0
101611,0,900859,1,0,Semiurban,1
186379,90947,4164814,1,1,Semiurban,1
140061,90947,1723592,1,3,Rural,1
51094,90947,3316361,1,0,Semiurban,1
45218,0,592310,1,0,Urban,1
127337,90947,608864,1,0,Semiurban,1
165390,90947,2380059,1,2,Rural,1
182198,0,5310010,1,0,Rural,1
142146,90947,3174675,1,0,Rural,1
62144,90947,2919242,1,0,Semiurban,1
99079,90947,2283918,1,1,Semiurban,1
29192,90947,4548672,1,3,Rural,0
76347,0,4953897,1,1,Rural,0
18276,0,5530792,1,0,Rural,0
145731,90947,4321685,1,0,Semiurban,1
193814,0,6458384,1,0,Urban,0
113764,0,282162,1,3,Rural,1
135281,90947,1640573,0,1,Urban,0
68957,90947,194303,1,0,Semiurban,0
19139,90947,1179868,1,3,Rural,1
160148,90947,6261915,1,0,Rural,1
137528,0,5292328,1,0,Urban,1
98278,90947,3527580,1,2,Rural,1
43002,0,4280590,0,1,Semiurban,0
118771,90947,6555084,1,1,Rural,1
79873,0,4027143,1,0,Semiurban,1
157725,0,2283589,1,0,Semiurban,1
51324,0,873159,1,2,Urban,0
145677,90947,5261528,0,0,Semiurban,0
160191,90947,5651303,0,0,Semiurban,0
155549,0,6025417,1,3,Semiurban,1
174818,90947,6060224,0,0,Urban,0
172197,0,1986130,1,0,Urban,1
154220,0,2016801,1,1,Urban,1
176658,0,5049752,1,2,Urban,1
126059,0,5917718,0,0,Rural,0
72348,0,3810292,1,0,Semiurban,1
130898,0,981394,1,0,Urban,1
59509,0,5415978,1,0,Urban,0
28801,90947,3592125,1,2,Semiurban,1
42946,0,664476,1,0,Urban,1
187980,0,4487868,1,0,Semiurban,1
70546,0,6101127,0,3,Semiurban,0
60722,0,833429,1,1,Semiurban,1
186383,0,3233783,1,2,Semiurban,1
194396,0,3263219,1,1,Semiurban,1
128199,0,6393489,0,2,Urban,1
121487,0,2132136,1,0,Semiurban,1
182374,90947,1171077,1,0,Urban,1
114950,0,3335247,1,0,Rural,1
123872,90947,5592285,1,3,Urban,1
160262,90947,3411982,1,3,Rural,1
130480,0,5934743,1,2,Semiurban,1
167711,0,3829367,1,2,Rural,1
73957,0,3694140,1,1,Urban,1
116094,0,5146286,1,0,Semiurban,1
101782,90947,4882352,1,3,Urban,1
136310,90947,1789022,1,3,Semiurban,1
23278,0,3835041,1,1,Rural,1
82563,0,1276609,1,0,Rural,1
170136,90947,2451992,1,0,Semiurban,1
44854,90947,6910355,1,0,Semiurban,1
82982,0,6879290,1,0,Urban,0
37085,90947,6348642,1,1,Urban,1
128101,90947,5235558,1,1,Urban,1
70659,90947,4593612,1,1,Semiurban,1
129768,90947,3514829,1,0,Semiurban,1
91489,0,4812025,0,2,Semiurban,0
90868,0,2202394,1,0,Semiurban,1
124417,90947,3099947,1,3,Urban,1
105183,0,6781967,0,0,Urban,0
66706,90947,3022511,0,0,Rural,0
139561,0,2592662,1,0,Urban,1
36932,0,3043342,1,0,Urban,0
145707,0,6940677,1,3,Semiurban,1
81255,90947,195362,1,1,Urban,1
123122,0,3407911,0,0,Urban,0
177189,0,5053059,0,3,Urban,0
107619,90947,2707561,1,1,Urban,1
54532,90947,4778762,1,3,Semiurban,1
51122,90947,6376527,1,2,Rural,1
42599,90947,545281,1,2,Urban,1
95343,0,3927700,1,3,Urban,1
102499,0,6052143,1,1,Rural,1
97184,90947,2812372,1,2,Rural,1
170916,90947,6450485,1,2,Rural,1
187972,90947,4755589,1,1,Urban,1
64415,90947,2874576,0,1,Rural,0
133385,0,830227,1,2,Rural,1
71119,0,1878579,0,0,Semiurban,0
91791,90947,2116512,1,2,Rural,1
194665,90947,3047313,1,0,Urban,1
133490,90947,3248921,0,1,Urban,0
